domain,fund_id,fund_name,classification,track,category,year,annual_return,n_months,assets_end
gemel,1361,"ילין לפידות קרן השתלמות מסלול אג""ח ממשלות",קרנות השתלמות,"אג""ח ללא מניות","קרנות השתלמות | אג""ח ללא מניות",2013,2.2879,12,90.4
gemel,1364,מנורה מבטחים תגמולים ופיצויים מסלול מניות,תגמולים ואישית לפיצויים,מניות אקטיבי,תגמולים ואישית לפיצויים | מניות אקטיבי,2013,17.7778,12,13.8
gemel,1366,מנורה מבטחים השתלמות מסלול מניות,קרנות השתלמות,מניות אקטיבי,קרנות השתלמות | מניות אקטיבי,2013,12.2265,10,5.0
gemel,1367,"הלמן-אלדובי השתלמות אג""ח עד 15% במניות",קרנות השתלמות,עד 25% מניות,קרנות השתלמות | עד 25% מניות,2013,3.623,9,236.9
gemel,1370,מיטב השתלמות כספי (שקלי),קרנות השתלמות,כספי,קרנות השתלמות | כספי,2013,1.3076,12,22.8
gemel,1375,אלטשולר שחם גמל מניות,תגמולים ואישית לפיצויים,מניות אקטיבי,תגמולים ואישית לפיצויים | מניות אקטיבי,2013,19.9682,12,153.4
gemel,1376,"אלטשולר שחם גמל אשראי ואג""ח",תגמולים ואישית לפיצויים,"אג""ח ללא מניות","תגמולים ואישית לפיצויים | אג""ח ללא מניות",2013,4.584,12,371.7
gemel,1377,אלטשולר שחם השתלמות מניות,קרנות השתלמות,מניות אקטיבי,קרנות השתלמות | מניות אקטיבי,2013,19.4079,12,177.9
gemel,1378,"אלטשולר שחם השתלמות אשראי ואג""ח",קרנות השתלמות,"אג""ח ללא מניות","קרנות השתלמות | אג""ח ללא מניות",2013,4.321,12,328.4
gemel,1386,"מיטב גמל אג""ח ממשלות",תגמולים ואישית לפיצויים,"אג""ח ללא מניות","תגמולים ואישית לפיצויים | אג""ח ללא מניות",2013,1.7751,6,142.2
gemel,1387,"מיטב השתלמות אג""ח ממשלות",קרנות השתלמות,"אג""ח ללא מניות","קרנות השתלמות | אג""ח ללא מניות",2013,1.7248,6,228.5
gemel,1394,אלטשולר שחם גמל כספי (שקלי),תגמולים ואישית לפיצויים,כספי,תגמולים ואישית לפיצויים | כספי,2013,1.4089,12,26.6
gemel,1395,"אלטשולר שחם גמל אג""ח ממשלות",תגמולים ואישית לפיצויים,"אג""ח ללא מניות","תגמולים ואישית לפיצויים | אג""ח ללא מניות",2013,2.8385,12,114.7
gemel,1398,אלטשולר שחם השתלמות כספי (שקלי),קרנות השתלמות,כספי,קרנות השתלמות | כספי,2013,1.4191,12,29.3
gemel,1399,"אלטשולר שחם השתלמות אג""ח ממשלות",קרנות השתלמות,"אג""ח ללא מניות","קרנות השתלמות | אג""ח ללא מניות",2013,2.891,12,122.1
gemel,1406,"מנורה מבטחים השתלמות מסלול אג""ח קונצרניות",קרנות השתלמות,"אג""ח ללא מניות","קרנות השתלמות | אג""ח ללא מניות",2013,6.9785,12,27.7
gemel,1407,"מנורה מבטחים השתלמות מסלול אג""ח ממשלתי צמוד",קרנות השתלמות,"אג""ח ללא מניות","קרנות השתלמות | אג""ח ללא מניות",2013,3.4392,12,64.5
gemel,1408,"מנורה מבטחים השתלמות מסלול אג""ח ממשלת ישראל",קרנות השתלמות,"אג""ח ללא מניות","קרנות השתלמות | אג""ח ללא מניות",2013,4.9479,12,82.5
gemel,1409,מנורה מבטחים השתלמות מסלול מניות סחיר,קרנות השתלמות,מניות אקטיבי,קרנות השתלמות | מניות אקטיבי,2013,16.397,12,7.3
gemel,1412,"אנליסט גמל אג""ח ממשלות",תגמולים ואישית לפיצויים,"אג""ח ללא מניות","תגמולים ואישית לפיצויים | אג""ח ללא מניות",2013,3.113,12,31.1
gemel,1415,הדס ארזים לפרישה כספית,תגמולים ואישית לפיצויים,כספי,תגמולים ואישית לפיצויים | כספי,2013,1.3883,9,9.1
gemel,1422,פסגות גמל כספית,תגמולים ואישית לפיצויים,כספי,תגמולים ואישית לפיצויים | כספי,2013,1.3178,12,127.1
gemel,1423,"פסגות גמל אג""ח מדינה",תגמולים ואישית לפיצויים,"אג""ח ללא מניות","תגמולים ואישית לפיצויים | אג""ח ללא מניות",2013,3.3744,12,140.2
gemel,1424,פסגות שיא השתלמות אגח עד 10% מניות,קרנות השתלמות,עד 25% מניות,קרנות השתלמות | עד 25% מניות,2013,4.7349,12,431.6
gemel,1425,פסגות השתלמות כספית,קרנות השתלמות,כספי,קרנות השתלמות | כספי,2013,1.328,12,22.2
gemel,1426,"פסגות השתלמות אג""ח מדינה",קרנות השתלמות,"אג""ח ללא מניות","קרנות השתלמות | אג""ח ללא מניות",2013,3.3528,12,73.2
gemel,1429,"פסגות שיא השתלמות אג""ח ממשלת ישראל",קרנות השתלמות,"אג""ח ללא מניות","קרנות השתלמות | אג""ח ללא מניות",2013,3.5573,12,222.2
gemel,143,תגמולים,תגמולים ואישית לפיצויים,כללי/מעורב/גמיש/תלוי גיל,תגמולים ואישית לפיצויים | כללי/מעורב/גמיש/תלוי גיל,2013,4.552,6,102.3
gemel,1431,"פסגות גדיש אג""ח ממשלת ישראל",תגמולים ואישית לפיצויים,"אג""ח ללא מניות","תגמולים ואישית לפיצויים | אג""ח ללא מניות",2013,3.3747,12,376.3
gemel,1432,הדס ארזים משתלמת מסלול כספית,קרנות השתלמות,כספי,קרנות השתלמות | כספי,2013,1.075,9,4.5
gemel,1435,הדס ארזים משתלמת מסלול זהב,קרנות השתלמות,כללי/מעורב/גמיש/תלוי גיל,קרנות השתלמות | כללי/מעורב/גמיש/תלוי גיל,2013,4.2378,9,10.7
gemel,1442,"הלמן-אלדובי גמל מסלול פאסיבי - מדדי אג""ח ממשלת ישראל",תגמולים ואישית לפיצויים,"אג""ח ללא מניות","תגמולים ואישית לפיצויים | אג""ח ללא מניות",2013,3.0381,12,34.9
gemel,1443,"הלמן-אלדובי קרן השתלמות מסלול פאסיבי - מדדי אג""ח ממשלת ישראל",קרנות השתלמות,"אג""ח ללא מניות","קרנות השתלמות | אג""ח ללא מניות",2013,3.0159,12,36.7
gemel,145,הלמן - אלדובי השתלמות,קרנות השתלמות,כללי/מעורב/גמיש/תלוי גיל,קרנות השתלמות | כללי/מעורב/גמיש/תלוי גיל,2013,4.5211,6,137.0
gemel,1490,"אינפיניטי גמל אג""ח קונצרני",תגמולים ואישית לפיצויים,"אג""ח ללא מניות","תגמולים ואישית לפיצויים | אג""ח ללא מניות",2013,8.2687,12,11.6
gemel,1491,"אינפיניטי השתלמות אג""ח קונצרני",קרנות השתלמות,"אג""ח ללא מניות","קרנות השתלמות | אג""ח ללא מניות",2013,8.4818,12,16.3
gemel,1492,"תגמולים שיטת הפניקס סל עוקב מדד ת""א 100",תגמולים ואישית לפיצויים,מניות פאסיבי,תגמולים ואישית לפיצויים | מניות פאסיבי,2013,13.5756,12,1.1
gemel,1493,תגמולים שיטת הפניקס סל עוקב מדד תל בונד 20,תגמולים ואישית לפיצויים,"אג""ח ללא מניות","תגמולים ואישית לפיצויים | אג""ח ללא מניות",2013,5.7355,12,0.8
gemel,1494,תגמולים שיטת הפניקס סל עוקב מדד ממשלתי צמוד 0-2,תגמולים ואישית לפיצויים,"אג""ח ללא מניות","תגמולים ואישית לפיצויים | אג""ח ללא מניות",2013,1.9995,12,3.1
gemel,1495,תגמולים שיטת הפניקס סל עוקב מדד ממשלתי צמוד 2-5,תגמולים ואישית לפיצויים,"אג""ח ללא מניות","תגמולים ואישית לפיצויים | אג""ח ללא מניות",2013,2.8566,12,1.1
gemel,1498,"תגמולים שיטת הפניקס סל עוקב מדד מק""מ",תגמולים ואישית לפיצויים,כספי,תגמולים ואישית לפיצויים | כספי,2013,1.398,12,1.7
gemel,1499,"תגמולים שיטת הפניקס סל עוקב מדד אג""ח לא צמוד ריבית קבועה",תגמולים ואישית לפיצויים,"אג""ח ללא מניות","תגמולים ואישית לפיצויים | אג""ח ללא מניות",2013,2.7017,10,0.0
gemel,1500,תגמולים שיטת הפניקס סל עוקב מדד דאו ג'ונס יורוסטוקס 50,תגמולים ואישית לפיצויים,מניות פאסיבי,תגמולים ואישית לפיצויים | מניות פאסיבי,2013,14.2008,11,0.1
gemel,1501,תגמולים שיטת הפניקס סל עוקב מדד s&p 500,תגמולים ואישית לפיצויים,מניות פאסיבי,תגמולים ואישית לפיצויים | מניות פאסיבי,2013,23.4387,12,0.2
gemel,1502,תגמולים שיטת הפניקס סל עוקב מדד msci שווקים מתעורר,תגמולים ואישית לפיצויים,מניות פאסיבי,תגמולים ואישית לפיצויים | מניות פאסיבי,2013,-8.6975,12,0.1
gemel,1503,"השתלמות שיטת הפניקס סל עוקב מדד ת""א 100",קרנות השתלמות,מניות פאסיבי,קרנות השתלמות | מניות פאסיבי,2013,13.4685,12,6.0
gemel,1504,השתלמות שיטת הפניקס סל עוקב מדד תל בונד 20,קרנות השתלמות,"אג""ח ללא מניות","קרנות השתלמות | אג""ח ללא מניות",2013,5.7448,12,4.6
gemel,1505,השתלמות שיטת הפניקס סל עוקב מדד ממשלתי צמוד 0-2,קרנות השתלמות,"אג""ח ללא מניות","קרנות השתלמות | אג""ח ללא מניות",2013,2.0806,12,3.2
gemel,1506,השתלמות שיטת הפניקס סל עוקב מדד ממשלתי צמוד 2-5,קרנות השתלמות,"אג""ח ללא מניות","קרנות השתלמות | אג""ח ללא מניות",2013,2.7648,12,6.8
gemel,1509,"השתלמות שיטת הפניקס סל עוקב מדד מק""מ",קרנות השתלמות,כספי,קרנות השתלמות | כספי,2013,1.195,12,9.1
gemel,1510,"השתלמות שיטת הפניקס סל עוקב מדד אג""ח לא צמוד ריבית קבועה",קרנות השתלמות,"אג""ח ללא מניות","קרנות השתלמות | אג""ח ללא מניות",2013,8.7459,12,0.1
gemel,1511,השתלמות שיטת הפניקס סל עוקב מדד דאו ג'ונס יורוסטוק 50,קרנות השתלמות,מניות פאסיבי,קרנות השתלמות | מניות פאסיבי,2013,19.5352,12,0.9
gemel,1512,השתלמות שיטת הפניקס סל עוקב מדד s$p500,קרנות השתלמות,מניות פאסיבי,קרנות השתלמות | מניות פאסיבי,2013,23.4114,12,1.8
gemel,1513,השתלמות שיטת הפניקס סל עוקב מדד msci שווקים מתעוררים,קרנות השתלמות,מניות פאסיבי,קרנות השתלמות | מניות פאסיבי,2013,-11.0337,12,0.4
gemel,1516,אי.בי.אי לתגמולים ופיצויים מניות בארץ,תגמולים ואישית לפיצויים,מניות אקטיבי,תגמולים ואישית לפיצויים | מניות אקטיבי,2013,16.2695,12,2.9
gemel,1517,"תמיר פישמן גמל מניות חו""ל",תגמולים ואישית לפיצויים,מניות אקטיבי,תגמולים ואישית לפיצויים | מניות אקטיבי,2013,3.0007,2,4.1
gemel,1518,אי.בי.אי קרן השתלמות מסלול מניות בארץ,קרנות השתלמות,מניות אקטיבי,קרנות השתלמות | מניות אקטיבי,2013,16.4723,12,3.7
gemel,1519,"תמיר פישמן השתלמות מניות חו""ל",קרנות השתלמות,מניות אקטיבי,קרנות השתלמות | מניות אקטיבי,2013,3.4427,2,8.2
gemel,1533,כלל תמר מסלול הלכתי (הוד),תגמולים ואישית לפיצויים,כללי/מעורב/גמיש/תלוי גיל,תגמולים ואישית לפיצויים | כללי/מעורב/גמיש/תלוי גיל,2013,8.8272,12,11.0
gemel,1534,כלל השתלמות הלכה,קרנות השתלמות,כללי/מעורב/גמיש/תלוי גיל,קרנות השתלמות | כללי/מעורב/גמיש/תלוי גיל,2013,8.0501,12,31.2
gemel,1535,אנליסט השתלמות כספי (שקלי),קרנות השתלמות,כספי,קרנות השתלמות | כספי,2013,2.1395,12,11.7
gemel,1536,אינפיניטי גמל מניות,תגמולים ואישית לפיצויים,מניות אקטיבי,תגמולים ואישית לפיצויים | מניות אקטיבי,2013,14.3395,12,18.2
